timestamp,open,high,low,close
2025-05-29 12:37:00,5905.26,5905.89,5902.13,5902.74
2025-05-29 12:38:00,5902.73,5903.44,5902.20,5903.02
2025-05-29 12:39:00,5903.03,5904.66,5902.96,5904.28
2025-05-29 12:40:00,5904.26,5905.61,5904.15,5905.21
2025-05-29 12:41:00,5905.23,5906.26,5904.95,5905.67
2025-05-29 12:42:00,5905.65,5907.80,5905.58,5905.90
2025-05-29 12:43:00,5905.99,5906.29,5904.60,5906.10
2025-05-29 12:44:00,5906.08,5907.42,5906.08,5907.01
2025-05-29 12:45:00,5907.04,5908.10,5906.98,5907.28
2025-05-29 12:46:00,5907.30,5907.39,5905.51,5906.66
2025-05-29 12:47:00,5906.73,5907.07,5906.09,5906.36
2025-05-29 12:48:00,5906.36,5906.77,5904.91,5904.91
2025-05-29 12:49:00,5904.63,5904.63,5903.00,5903.15
2025-05-29 12:50:00,5903.04,5904.21,5902.64,5903.63
2025-05-29 12:51:00,5903.66,5904.10,5902.05,5902.17
2025-05-29 12:52:00,5902.40,5904.27,5901.30,5904.27
2025-05-29 12:53:00,5904.19,5904.37,5903.32,5904.35
2025-05-29 12:54:00,5904.34,5905.95,5903.98,5905.95
2025-05-29 12:55:00,5905.75,5906.07,5905.31,5905.87
2025-05-29 12:56:00,5905.83,5905.89,5904.10,5905.12
2025-05-29 12:57:00,5905.14,5911.10,5905.14,5911.03
2025-05-29 12:58:00,5911.11,5912.63,5911.11,5911.50
2025-05-29 12:59:00,5911.56,5911.71,5910.15,5910.23
2025-05-29 13:00:00,5910.23,5912.29,5909.68,5912.29
2025-05-29 13:01:00,5912.33,5913.41,5912.20,5912.84
2025-05-29 13:02:00,5912.85,5915.43,5912.85,5914.59
2025-05-29 13:03:00,5914.62,5914.86,5911.90,5912.00
2025-05-29 13:04:00,5912.03,5912.10,5910.84,5911.16
2025-05-29 13:05:00,5911.09,5911.84,5910.85,5911.55
2025-05-29 13:06:00,5911.55,5911.57,5908.54,5908.67
2025-05-29 13:07:00,5908.63,5909.58,5907.77,5909.26
2025-05-29 13:08:00,5909.24,5910.94,5909.15,5910.91
2025-05-29 13:09:00,5910.86,5910.86,5908.37,5908.87
2025-05-29 13:10:00,5908.88,5910.13,5908.44,5909.68
2025-05-29 13:11:00,5909.67,5910.87,5909.47,5909.76
2025-05-29 13:12:00,5909.80,5911.09,5909.80,5910.98
2025-05-29 13:13:00,5911.00,5911.57,5910.02,5910.73
2025-05-29 13:14:00,5910.76,5911.45,5909.50,5909.94
2025-05-29 13:15:00,5909.94,5910.54,5908.69,5909.02
2025-05-29 13:16:00,5909.02,5909.86,5908.42,5909.70
2025-05-29 13:17:00,5909.74,5909.74,5905.53,5906.94
2025-05-29 13:18:00,5906.90,5906.93,5905.96,5906.54
2025-05-29 13:19:00,5906.72,5906.80,5904.56,5906.47
2025-05-29 13:20:00,5906.47,5907.70,5906.16,5906.93
2025-05-29 13:21:00,5906.91,5911.65,5906.77,5911.56
2025-05-29 13:22:00,5911.60,5912.04,5908.51,5908.83
2025-05-29 13:23:00,5908.86,5909.00,5907.79,5908.21
2025-05-29 13:24:00,5908.19,5908.75,5908.06,5908.59
2025-05-29 13:25:00,5908.51,5908.92,5905.05,5905.17
2025-05-29 13:26:00,5905.13,5906.95,5903.91,5906.95
2025-05-29 13:27:00,5907.08,5907.08,5905.36,5906.38
2025-05-29 13:28:00,5906.47,5907.39,5905.06,5905.06
2025-05-29 13:29:00,5905.15,5905.88,5904.72,5905.34
2025-05-29 13:30:00,5905.37,5906.69,5904.18,5906.69
2025-05-29 13:31:00,5906.81,5909.32,5906.66,5908.66
2025-05-29 13:32:00,5908.50,5908.50,5906.83,5908.02
2025-05-29 13:33:00,5907.89,5908.42,5906.96,5906.99
2025-05-29 13:34:00,5907.02,5907.02,5904.71,5905.35
2025-05-29 13:35:00,5905.30,5906.89,5905.19,5906.86
2025-05-29 13:36:00,5907.04,5907.86,5903.19,5903.20
2025-05-29 13:37:00,5903.34,5903.94,5902.22,5903.29
2025-05-29 13:38:00,5903.31,5903.76,5902.66,5902.74
2025-05-29 13:39:00,5902.69,5905.19,5902.69,5905.03
2025-05-29 13:40:00,5904.80,5906.81,5904.41,5906.81
2025-05-29 13:41:00,5906.86,5908.99,5906.68,5908.86
2025-05-29 13:42:00,5908.80,5908.93,5905.90,5906.37
2025-05-29 13:43:00,5906.32,5906.75,5904.42,5904.46
2025-05-29 13:44:00,5904.40,5905.70,5903.64,5903.97
2025-05-29 13:45:00,5903.93,5905.69,5903.37,5904.62
2025-05-29 13:46:00,5904.67,5905.09,5903.11,5904.94
2025-05-29 13:47:00,5904.85,5905.18,5903.71,5903.88
2025-05-29 13:48:00,5903.94,5904.01,5900.63,5900.68
2025-05-29 13:49:00,5900.67,5900.67,5898.04,5898.31
2025-05-29 13:50:00,5898.40,5899.61,5898.26,5899.61
2025-05-29 13:51:00,5899.57,5903.19,5899.57,5902.85
2025-05-29 13:52:00,5902.52,5903.23,5902.18,5902.66
2025-05-29 13:53:00,5902.54,5903.29,5901.67,5902.81
2025-05-29 13:54:00,5902.78,5902.99,5900.60,5900.69
2025-05-29 13:55:00,5900.67,5900.67,5898.40,5900.46
2025-05-29 13:56:00,5900.25,5900.25,5897.20,5897.22
2025-05-29 13:57:00,5897.31,5897.56,5896.22,5896.56
2025-05-29 13:58:00,5896.62,5897.72,5896.62,5897.35
2025-05-29 13:59:00,5897.23,5897.98,5897.10,5897.43
2025-05-29 14:00:00,5897.42,5900.51,5897.08,5900.51
2025-05-29 14:01:00,5900.64,5900.74,5898.96,5899.21
2025-05-29 14:02:00,5899.61,5899.93,5898.52,5898.87
2025-05-29 14:03:00,5898.93,5900.22,5898.34,5899.48
2025-05-29 14:04:00,5899.47,5900.91,5899.47,5900.85
2025-05-29 14:05:00,5900.97,5903.15,5900.72,5903.13
2025-05-29 14:06:00,5902.89,5904.03,5902.17,5902.84
2025-05-29 14:07:00,5902.87,5903.48,5902.44,5903.39
2025-05-29 14:08:00,5903.50,5904.32,5903.12,5903.12
2025-05-29 14:09:00,5903.09,5903.25,5901.45,5902.02
2025-05-29 14:10:00,5902.08,5902.60,5900.95,5900.95
2025-05-29 14:11:00,5900.97,5901.55,5900.48,5901.24
2025-05-29 14:12:00,5901.26,5901.46,5900.56,5900.95
2025-05-29 14:13:00,5900.95,5903.23,5899.85,5903.14
2025-05-29 14:14:00,5903.37,5904.21,5903.08,5903.08
2025-05-29 14:15:00,5903.06,5903.39,5901.78,5902.45
2025-05-29 14:16:00,5902.26,5902.89,5900.10,5900.10
2025-05-29 14:17:00,5900.06,5900.06,5897.54,5897.64
2025-05-29 14:18:00,5897.66,5897.68,5893.17,5894.48
2025-05-29 14:19:00,5894.60,5894.60,5892.88,5892.94
2025-05-29 14:20:00,5893.01,5893.01,5889.20,5890.61
2025-05-29 14:21:00,5890.89,5891.09,5889.33,5889.44
2025-05-29 14:22:00,5889.47,5890.42,5888.13,5890.42
2025-05-29 14:23:00,5890.77,5894.26,5890.77,5893.56
2025-05-29 14:24:00,5893.47,5893.47,5890.84,5890.91
2025-05-29 14:25:00,5890.97,5892.29,5890.93,5892.24
2025-05-29 14:26:00,5892.18,5894.78,5892.18,5894.78
2025-05-29 14:27:00,5894.95,5895.20,5889.64,5889.64
2025-05-29 14:28:00,5889.67,5892.92,5889.67,5892.92
2025-05-29 14:29:00,5893.00,5893.43,5891.91,5892.16
2025-05-29 14:30:00,5892.01,5895.22,5891.99,5895.22
2025-05-29 14:31:00,5895.16,5896.15,5894.53,5895.75
2025-05-29 14:32:00,5895.77,5898.47,5895.75,5898.38
2025-05-29 14:33:00,5898.39,5899.14,5897.65,5898.74
2025-05-29 14:34:00,5898.84,5899.81,5898.77,5899.47
2025-05-29 14:35:00,5899.49,5900.59,5899.37,5900.31
2025-05-29 14:36:00,5900.38,5902.97,5900.38,5902.97
2025-05-29 14:37:00,5902.98,5903.10,5901.32,5902.30
2025-05-29 14:38:00,5902.31,5902.34,5901.07,5901.12
2025-05-29 14:39:00,5901.20,5903.17,5901.20,5903.09
2025-05-29 14:40:00,5902.96,5903.46,5902.50,5903.46
2025-05-29 14:41:00,5903.49,5904.59,5902.33,5902.33
2025-05-29 14:42:00,5902.34,5902.90,5901.37,5902.86
2025-05-29 14:43:00,5902.94,5903.83,5902.70,5903.77
2025-05-29 14:44:00,5904.06,5905.16,5903.31,5903.37
2025-05-29 14:45:00,5903.40,5905.33,5903.32,5905.30
2025-05-29 14:46:00,5905.29,5906.22,5905.29,5905.54
2025-05-29 14:47:00,5905.61,5905.61,5903.50,5904.31
2025-05-29 14:48:00,5904.28,5904.35,5903.03,5903.75
2025-05-29 14:49:00,5903.78,5903.78,5902.91,5903.19
2025-05-29 14:50:00,5903.15,5905.86,5903.15,5905.06
2025-05-29 14:51:00,5905.10,5905.61,5904.50,5904.75
2025-05-29 14:52:00,5904.70,5906.48,5904.57,5906.34
2025-05-29 14:53:00,5906.30,5906.37,5905.16,5905.33
2025-05-29 14:54:00,5905.45,5905.54,5904.17,5904.77
2025-05-29 14:55:00,5904.74,5906.03,5904.52,5905.98
2025-05-29 14:56:00,5906.05,5906.63,5906.02,5906.51
2025-05-29 14:57:00,5906.54,5906.73,5904.15,5904.15
2025-05-29 14:58:00,5904.15,5904.24,5898.76,5899.02
2025-05-29 14:59:00,5899.22,5899.99,5896.87,5899.47
2025-05-29 15:00:00,5899.45,5903.08,5898.86,5901.94
2025-05-29 15:01:00,5901.97,5904.16,5901.84,5902.67
2025-05-29 15:02:00,5902.77,5903.40,5902.63,5903.05
2025-05-29 15:03:00,5903.02,5903.64,5902.29,5903.53
2025-05-29 15:04:00,5903.40,5905.36,5903.40,5904.41
2025-05-29 15:05:00,5904.38,5904.49,5902.61,5903.96
2025-05-29 15:06:00,5903.90,5904.03,5897.66,5899.51
2025-05-29 15:07:00,5898.89,5898.89,5896.53,5898.10
2025-05-29 15:08:00,5898.18,5898.26,5896.05,5897.32
2025-05-29 15:09:00,5897.28,5898.47,5897.28,5898.43
2025-05-29 15:10:00,5898.45,5899.26,5898.01,5898.21
2025-05-29 15:11:00,5898.16,5898.16,5896.52,5897.64
2025-05-29 15:12:00,5897.92,5900.08,5897.42,5897.42
2025-05-29 15:13:00,5897.31,5899.98,5896.41,5899.92
2025-05-29 15:14:00,5899.91,5900.10,5897.04,5897.04
2025-05-29 15:15:00,5897.13,5897.71,5895.75,5897.65
2025-05-29 15:16:00,5897.59,5899.17,5897.05,5899.17
2025-05-29 15:17:00,5899.11,5899.93,5898.59,5899.87
2025-05-29 15:18:00,5899.88,5901.85,5899.88,5901.73
2025-05-29 15:19:00,5902.10,5903.17,5902.10,5903.09
2025-05-29 15:20:00,5903.05,5905.06,5902.94,5904.51
2025-05-29 15:21:00,5904.54,5905.89,5904.40,5905.52
2025-05-29 15:22:00,5905.47,5905.47,5904.07,5904.66
2025-05-29 15:23:00,5904.83,5907.89,5904.53,5907.89
2025-05-29 15:24:00,5907.89,5908.09,5906.53,5906.68
2025-05-29 15:25:00,5906.62,5907.88,5906.16,5907.88
2025-05-29 15:26:00,5907.87,5908.52,5905.83,5906.08
2025-05-29 15:27:00,5905.90,5905.90,5902.56,5902.56
2025-05-29 15:28:00,5902.52,5902.57,5901.55,5901.70
2025-05-29 15:29:00,5901.74,5901.74,5900.47,5900.75
2025-05-29 15:30:00,5900.74,5904.12,5900.74,5903.69
2025-05-29 15:31:00,5903.74,5904.72,5903.67,5903.86
2025-05-29 15:32:00,5903.85,5904.09,5902.62,5903.69
2025-05-29 15:33:00,5903.81,5904.61,5903.01,5903.80
2025-05-29 15:34:00,5903.66,5903.83,5902.94,5903.46
2025-05-29 15:35:00,5903.41,5903.81,5902.36,5902.66
2025-05-29 15:36:00,5902.71,5903.79,5901.70,5903.29
2025-05-29 15:37:00,5903.27,5903.86,5902.25,5902.53
2025-05-29 15:38:00,5902.47,5902.59,5900.92,5901.54
2025-05-29 15:39:00,5901.59,5901.82,5900.99,5901.35
2025-05-29 15:40:00,5901.35,5905.86,5901.35,5905.54
2025-05-29 15:41:00,5905.54,5905.79,5904.20,5905.59
2025-05-29 15:42:00,5905.52,5905.89,5904.62,5904.75
2025-05-29 15:43:00,5904.80,5905.17,5903.76,5903.81
2025-05-29 15:44:00,5903.82,5904.69,5903.41,5904.45
2025-05-29 15:45:00,5904.39,5907.23,5904.12,5907.22
2025-05-29 15:46:00,5907.27,5909.93,5906.91,5909.91
2025-05-29 15:47:00,5910.23,5911.47,5908.54,5911.43
2025-05-29 15:48:00,5911.45,5913.76,5909.32,5909.32
2025-05-29 15:49:00,5908.58,5910.86,5907.45,5910.25
2025-05-29 15:50:00,5910.43,5917.77,5910.43,5914.32
2025-05-29 15:51:00,5914.31,5914.70,5909.19,5911.67
2025-05-29 15:52:00,5911.60,5912.38,5908.44,5909.61
2025-05-29 15:53:00,5909.48,5910.17,5903.65,5903.71
2025-05-29 15:54:00,5903.43,5905.12,5901.35,5905.12
2025-05-29 15:55:00,5905.06,5908.18,5904.39,5905.92
2025-05-29 15:56:00,5905.84,5909.76,5905.53,5907.98
2025-05-29 15:57:00,5908.00,5910.46,5907.99,5909.51
2025-05-29 15:58:00,5909.62,5911.92,5909.62,5911.92
2025-05-29 15:59:00,5911.75,5912.49,5906.58,5912.16
2025-05-29 16:00:00,5912.03,5912.34,5912.03,5912.20
2025-05-29 16:01:00,5912.20,5912.20,5912.17,5912.17
2025-05-29 16:02:00,5912.17,5912.17,5912.17,5912.17
2025-05-29 16:03:00,5912.17,5912.17,5912.17,5912.17
2025-05-29 16:04:00,5912.17,5912.17,5912.17,5912.17
2025-05-29 16:05:00,5912.17,5912.17,5912.17,5912.17
2025-05-30 09:30:00,5903.67,5903.67,5893.20,5893.20
2025-05-30 09:31:00,5893.42,5895.82,5890.71,5895.01
2025-05-30 09:32:00,5894.91,5896.17,5889.92,5889.92
2025-05-30 09:33:00,5890.10,5890.50,5887.29,5888.56
2025-05-30 09:34:00,5888.54,5893.79,5887.27,5893.47
2025-05-30 09:35:00,5893.12,5893.32,5886.64,5886.85
2025-05-30 09:36:00,5886.87,5887.20,5885.25,5887.20
2025-05-30 09:37:00,5887.51,5888.13,5886.12,5888.00
2025-05-30 09:38:00,5888.37,5889.82,5886.95,5886.95
2025-05-30 09:39:00,5886.56,5890.69,5886.33,5887.84
2025-05-30 09:40:00,5887.85,5890.09,5886.73,5890.01
2025-05-30 09:41:00,5890.36,5891.11,5887.68,5888.79
2025-05-30 09:42:00,5889.12,5889.56,5887.76,5888.47
2025-05-30 09:43:00,5888.63,5889.85,5887.73,5889.81
2025-05-30 09:44:00,5889.79,5889.79,5887.56,5888.65
2025-05-30 09:45:00,5888.49,5893.27,5886.20,5893.27
2025-05-30 09:46:00,5893.50,5894.02,5890.15,5890.15
2025-05-30 09:47:00,5889.90,5890.42,5887.50,5889.42
2025-05-30 09:48:00,5889.45,5891.30,5888.84,5891.25
2025-05-30 09:49:00,5891.14,5891.14,5884.85,5884.96
2025-05-30 09:50:00,5884.91,5884.91,5879.63,5879.89
2025-05-30 09:51:00,5880.07,5880.07,5877.06,5877.17
2025-05-30 09:52:00,5877.09,5878.11,5875.40,5878.11
2025-05-30 09:53:00,5878.33,5881.85,5877.45,5881.85
2025-05-30 09:54:00,5882.09,5884.69,5881.65,5884.63
2025-05-30 09:55:00,5884.46,5884.67,5881.52,5881.95
2025-05-30 09:56:00,5881.96,5883.61,5881.10,5883.61
2025-05-30 09:57:00,5883.55,5885.05,5882.19,5884.05
2025-05-30 09:58:00,5884.15,5886.14,5884.01,5885.79
2025-05-30 09:59:00,5886.07,5886.07,5881.04,5881.04
2025-05-30 10:00:00,5881.58,5889.91,5881.58,5889.91
2025-05-30 10:01:00,5890.23,5894.97,5890.09,5893.54
2025-05-30 10:02:00,5893.53,5894.83,5892.01,5892.25
2025-05-30 10:03:00,5892.62,5893.33,5891.27,5891.36
2025-05-30 10:04:00,5891.33,5894.34,5890.74,5893.62
2025-05-30 10:05:00,5894.01,5898.00,5894.01,5897.77
2025-05-30 10:06:00,5897.72,5899.34,5896.63,5896.81
2025-05-30 10:07:00,5896.54,5899.93,5896.54,5899.11
2025-05-30 10:08:00,5899.18,5899.54,5897.90,5898.59
2025-05-30 10:09:00,5898.53,5900.53,5898.21,5899.34
2025-05-30 10:10:00,5899.33,5900.21,5897.77,5899.90
2025-05-30 10:11:00,5899.85,5900.59,5898.28,5898.83
2025-05-30 10:12:00,5898.87,5904.77,5898.72,5904.69
2025-05-30 10:13:00,5904.59,5906.04,5903.69,5903.75
2025-05-30 10:14:00,5903.75,5904.58,5902.66,5903.23
2025-05-30 10:15:00,5903.33,5903.68,5902.01,5903.60
2025-05-30 10:16:00,5903.75,5904.31,5902.48,5902.94
2025-05-30 10:17:00,5903.02,5904.26,5902.28,5903.77
2025-05-30 10:18:00,5903.87,5904.44,5902.25,5902.86
2025-05-30 10:19:00,5902.80,5905.73,5902.23,5905.63
2025-05-30 10:20:00,5905.78,5907.05,5905.14,5905.89
2025-05-30 10:21:00,5905.82,5907.18,5904.98,5905.68
2025-05-30 10:22:00,5905.58,5905.82,5903.66,5904.90
2025-05-30 10:23:00,5904.94,5905.74,5903.61,5904.91
2025-05-30 10:24:00,5904.80,5906.23,5904.54,5905.14
2025-05-30 10:25:00,5905.16,5906.45,5904.16,5906.11
2025-05-30 10:26:00,5906.02,5907.58,5905.21,5905.21
2025-05-30 10:27:00,5905.13,5906.96,5904.41,5906.48
2025-05-30 10:28:00,5906.47,5908.11,5906.22,5907.44
2025-05-30 10:29:00,5907.26,5907.47,5905.99,5907.20
2025-05-30 10:30:00,5907.25,5907.25,5904.91,5906.04
2025-05-30 10:31:00,5906.10,5908.70,5905.80,5908.27
2025-05-30 10:32:00,5908.34,5909.24,5907.89,5907.89
2025-05-30 10:33:00,5907.89,5907.89,5905.28,5905.35
2025-05-30 10:34:00,5905.46,5906.68,5904.95,5906.15
2025-05-30 10:35:00,5906.23,5906.32,5905.23,5905.23
2025-05-30 10:36:00,5905.39,5906.03,5904.12,5905.64
2025-05-30 10:37:00,5905.64,5909.91,5905.64,5909.57
2025-05-30 10:38:00,5909.60,5909.94,5908.37,5909.54
2025-05-30 10:39:00,5909.62,5910.24,5909.55,5909.67
2025-05-30 10:40:00,5909.48,5909.48,5905.15,5906.26
2025-05-30 10:41:00,5906.13,5906.15,5904.82,5906.06
2025-05-30 10:42:00,5906.03,5906.99,5904.35,5904.67
2025-05-30 10:43:00,5904.64,5906.11,5904.10,5905.36
2025-05-30 10:44:00,5905.32,5905.54,5902.06,5902.25
2025-05-30 10:45:00,5902.26,5902.26,5899.17,5899.40
2025-05-30 10:46:00,5899.55,5901.81,5898.94,5901.81
2025-05-30 10:47:00,5901.83,5903.22,5901.14,5903.11
2025-05-30 10:48:00,5903.07,5903.79,5902.79,5903.34
2025-05-30 10:49:00,5903.41,5903.95,5902.73,5902.82
2025-05-30 10:50:00,5902.87,5903.07,5899.49,5901.02
2025-05-30 10:51:00,5900.83,5902.55,5900.34,5900.88
2025-05-30 10:52:00,5900.97,5900.97,5897.70,5897.70
2025-05-30 10:53:00,5897.72,5899.49,5896.65,5897.99
2025-05-30 10:54:00,5898.06,5899.19,5897.58,5899.19
2025-05-30 10:55:00,5899.23,5903.82,5899.03,5902.97
2025-05-30 10:56:00,5902.92,5904.70,5902.92,5904.24
2025-05-30 10:57:00,5903.95,5904.05,5899.01,5899.49
2025-05-30 10:58:00,5899.41,5899.47,5897.43,5897.43
2025-05-30 10:59:00,5897.38,5898.25,5896.29,5897.90
2025-05-30 11:00:00,5897.93,5900.00,5897.93,5899.52
2025-05-30 11:01:00,5899.51,5900.68,5899.09,5899.09
2025-05-30 11:02:00,5899.12,5899.70,5898.58,5898.79
2025-05-30 11:03:00,5898.74,5899.82,5898.36,5899.28
2025-05-30 11:04:00,5899.11,5899.11,5897.83,5898.67
2025-05-30 11:05:00,5898.72,5901.16,5898.50,5900.31
2025-05-30 11:06:00,5899.92,5900.54,5897.37,5898.06
2025-05-30 11:07:00,5898.20,5899.90,5896.95,5899.64
2025-05-30 11:08:00,5900.00,5902.81,5900.00,5901.53
2025-05-30 11:09:00,5901.36,5901.45,5899.87,5900.01
2025-05-30 11:10:00,5900.05,5900.43,5898.25,5898.35
2025-05-30 11:11:00,5898.21,5898.21,5895.73,5895.73
2025-05-30 11:12:00,5895.78,5897.25,5895.72,5897.25
2025-05-30 11:13:00,5897.12,5900.35,5897.09,5900.04
2025-05-30 11:14:00,5900.02,5900.06,5897.70,5897.70
2025-05-30 11:15:00,5897.84,5898.11,5896.96,5897.22
2025-05-30 11:16:00,5897.43,5898.26,5894.96,5894.96
2025-05-30 11:17:00,5894.95,5894.95,5893.26,5894.38
2025-05-30 11:18:00,5894.37,5894.65,5893.21,5893.21
2025-05-30 11:19:00,5893.11,5893.11,5892.28,5892.70
2025-05-30 11:20:00,5892.67,5895.28,5892.49,5894.52
2025-05-30 11:21:00,5894.53,5894.99,5893.85,5894.36
2025-05-30 11:22:00,5894.47,5898.35,5894.22,5898.35
2025-05-30 11:23:00,5898.27,5899.16,5898.12,5898.39
2025-05-30 11:24:00,5898.46,5898.90,5898.18,5898.54
2025-05-30 11:25:00,5898.68,5898.68,5896.21,5898.18
2025-05-30 11:26:00,5898.48,5900.79,5898.48,5900.79
2025-05-30 11:27:00,5900.83,5903.47,5900.78,5903.33
2025-05-30 11:28:00,5903.29,5903.51,5902.13,5903.23
2025-05-30 11:29:00,5903.23,5904.27,5902.65,5902.65
2025-05-30 11:30:00,5902.62,5904.20,5901.20,5904.16
2025-05-30 11:31:00,5904.06,5904.74,5903.32,5903.49
2025-05-30 11:32:00,5903.52,5903.52,5894.53,5895.58
2025-05-30 11:33:00,5895.51,5896.69,5894.38,5894.51
2025-05-30 11:34:00,5894.65,5894.65,5890.00,5892.49
2025-05-30 11:35:00,5892.48,5893.69,5891.46,5893.69
2025-05-30 11:36:00,5893.75,5894.19,5891.36,5891.36
2025-05-30 11:37:00,5891.49,5891.76,5889.74,5891.40
2025-05-30 11:38:00,5890.66,5890.83,5889.37,5890.72
2025-05-30 11:39:00,5890.86,5891.38,5890.41,5891.15
2025-05-30 11:40:00,5891.25,5891.33,5888.51,5888.51
2025-05-30 11:41:00,5888.34,5888.39,5885.90,5888.32
2025-05-30 11:42:00,5888.36,5889.80,5887.68,5889.79
2025-05-30 11:43:00,5889.69,5891.14,5889.00,5889.00
2025-05-30 11:44:00,5889.04,5889.14,5886.66,5887.32
2025-05-30 11:45:00,5887.31,5888.41,5886.56,5888.33
2025-05-30 11:46:00,5888.37,5888.39,5885.37,5886.39
2025-05-30 11:47:00,5886.35,5886.48,5884.68,5886.48
2025-05-30 11:48:00,5887.18,5890.11,5887.18,5890.11
2025-05-30 11:49:00,5890.02,5892.60,5890.02,5892.40
2025-05-30 11:50:00,5892.41,5893.75,5891.98,5892.21
2025-05-30 11:51:00,5892.33,5892.42,5890.92,5892.15
2025-05-30 11:52:00,5892.25,5894.45,5892.25,5894.11
2025-05-30 11:53:00,5894.01,5894.01,5890.68,5890.68
2025-05-30 11:54:00,5890.67,5893.15,5890.65,5893.07
2025-05-30 11:55:00,5893.06,5895.13,5892.84,5895.11
2025-05-30 11:56:00,5895.23,5895.78,5895.02,5895.40
2025-05-30 11:57:00,5895.37,5895.56,5893.16,5893.89
2025-05-30 11:58:00,5893.89,5894.35,5891.42,5892.64
2025-05-30 11:59:00,5892.67,5892.67,5891.14,5891.20
2025-05-30 12:00:00,5891.21,5891.65,5889.51,5889.53
2025-05-30 12:01:00,5889.50,5889.54,5888.06,5888.14
2025-05-30 12:02:00,5888.08,5888.18,5886.84,5887.50
2025-05-30 12:03:00,5887.42,5890.08,5887.23,5890.08
2025-05-30 12:04:00,5890.15,5890.52,5887.89,5888.27
2025-05-30 12:05:00,5888.44,5890.35,5888.19,5889.95
2025-05-30 12:06:00,5889.94,5893.91,5889.94,5893.01
2025-05-30 12:07:00,5893.07,5894.37,5893.01,5893.87
2025-05-30 12:08:00,5893.90,5896.03,5893.87,5895.48
2025-05-30 12:09:00,5895.55,5896.42,5894.96,5896.42
2025-05-30 12:10:00,5896.34,5897.16,5895.97,5896.67
2025-05-30 12:11:00,5896.64,5896.85,5895.35,5896.34
2025-05-30 12:12:00,5896.27,5896.91,5893.37,5893.42
2025-05-30 12:13:00,5893.34,5894.40,5892.68,5894.34
2025-05-30 12:14:00,5894.18,5894.20,5893.25,5894.04
2025-05-30 12:15:00,5894.04,5894.60,5893.27,5893.61
2025-05-30 12:16:00,5893.26,5893.26,5887.29,5887.29
2025-05-30 12:17:00,5887.28,5887.31,5883.41,5883.59
2025-05-30 12:18:00,5883.48,5883.70,5882.22,5882.39
2025-05-30 12:19:00,5882.34,5884.40,5881.91,5883.99
2025-05-30 12:20:00,5884.00,5885.65,5882.91,5885.56
2025-05-30 12:21:00,5885.20,5885.26,5882.81,5883.42
2025-05-30 12:22:00,5883.40,5883.48,5877.79,5879.87
2025-05-30 12:23:00,5879.67,5879.70,5878.23,5879.63
2025-05-30 12:24:00,5879.64,5879.79,5878.47,5879.79
2025-05-30 12:25:00,5879.81,5879.82,5878.08,5879.24
2025-05-30 12:26:00,5879.23,5881.00,5878.58,5878.60
2025-05-30 12:27:00,5878.54,5878.67,5872.73,5873.28
2025-05-30 12:28:00,5873.19,5873.19,5860.23,5864.45
2025-05-30 12:29:00,5865.07,5865.07,5858.87,5860.10
2025-05-30 12:30:00,5860.86,5861.82,5854.83,5858.72
2025-05-30 12:31:00,5858.70,5858.70,5852.83,5855.19
2025-05-30 12:32:00,5854.32,5854.34,5848.35,5850.56
2025-05-30 12:33:00,5850.25,5850.25,5845.98,5846.06
2025-05-30 12:34:00,5845.85,5852.07,5843.66,5851.91
2025-05-30 12:35:00,5851.68,5853.32,5850.40,5852.33
2025-05-30 12:36:00,5852.63,5859.09,5848.95,5859.09
2025-05-30 12:37:00,5858.63,5862.10,5855.87,5858.73
2025-05-30 12:38:00,5858.79,5858.86,5853.57,5857.90
2025-05-30 12:39:00,5858.10,5862.90,5857.76,5862.55
2025-05-30 12:40:00,5862.46,5864.68,5862.23,5862.23
2025-05-30 12:41:00,5862.24,5865.31,5861.61,5864.36
2025-05-30 12:42:00,5864.29,5864.29,5862.23,5863.40
2025-05-30 12:43:00,5863.31,5863.31,5857.38,5857.59
2025-05-30 12:44:00,5857.92,5857.92,5855.72,5857.05
2025-05-30 12:45:00,5856.92,5857.25,5855.33,5855.85
2025-05-30 12:46:00,5855.94,5856.22,5853.83,5855.82
2025-05-30 12:47:00,5855.79,5858.39,5853.07,5854.16
2025-05-30 12:48:00,5854.13,5856.36,5854.12,5856.36
2025-05-30 12:49:00,5856.21,5856.48,5853.19,5855.11
2025-05-30 12:50:00,5855.08,5855.08,5850.69,5852.65
2025-05-30 12:51:00,5852.63,5853.14,5850.66,5850.66
2025-05-30 12:52:00,5850.53,5851.75,5849.76,5851.66
2025-05-30 12:53:00,5851.47,5851.84,5848.26,5849.62
2025-05-30 12:54:00,5849.88,5851.76,5849.35,5849.37
2025-05-30 12:55:00,5849.33,5851.44,5848.74,5849.40
2025-05-30 12:56:00,5849.39,5851.82,5849.23,5850.99
2025-05-30 12:57:00,5850.86,5852.60,5849.81,5851.64
2025-05-30 12:58:00,5851.66,5853.21,5851.23,5852.19
2025-05-30 12:59:00,5852.13,5854.18,5851.78,5854.10
2025-05-30 13:00:00,5854.28,5854.28,5851.49,5853.38
2025-05-30 13:01:00,5853.44,5858.19,5853.06,5855.31
2025-05-30 13:02:00,5855.22,5859.80,5855.12,5859.80
2025-05-30 13:03:00,5859.81,5860.90,5859.11,5860.01
